Date,Produit,Région,Ventes,Prix unitaire,Stock disponible
2023-02-15,Produit_35,Région_9,85,423.36,621
2023-02-15,Produit_43,Région_7,91,93.27,674
2023-02-15,Produit_8,Région_1,89,397.35,652
2023-02-15,Produit_46,Région_9,99,470.88,112
2023-02-15,Produit_47,Région_3,74,268.45,636
2023-02-15,Produit_24,Région_1,67,64.06,488
2023-02-15,Produit_49,Région_4,24,141.03,307
2023-02-15,Produit_48,Région_7,53,30.22,385
2023-02-15,Produit_41,Région_5,82,384.24,820
2023-02-15,Produit_50,Région_10,55,449.85,817
2023-02-15,Produit_16,Région_7,94,90.39,763
2023-02-15,Produit_36,Région_4,16,435.87,184
2023-02-15,Produit_26,Région_6,11,497.52,254
2023-02-15,Produit_49,Région_9,36,176.91,901
2023-02-15,Produit_27,Région_10,99,171.41,145
2023-02-15,Produit_38,Région_10,6,50.23,795
2023-02-15,Produit_25,Région_5,59,363.92,107
2023-02-15,Produit_9,Région_5,2,408.97,89
2023-02-15,Produit_23,Région_3,63,41.88,697
2023-02-15,Produit_4,Région_9,47,367.33,474
2023-02-15,Produit_44,Région_4,49,344.6,691
2023-02-15,Produit_37,Région_1,34,132.84,353
2023-02-15,Produit_46,Région_1,58,384.68,177
2023-02-15,Produit_3,Région_5,80,298.93,630
2023-02-15,Produit_26,Région_6,18,283.43,133
2023-02-15,Produit_41,Région_9,50,250.1,279
2023-02-15,Produit_30,Région_7,45,417.86,951
2023-02-15,Produit_49,Région_9,70,66.37,556
2023-02-15,Produit_7,Région_10,18,16.37,292
2023-02-15,Produit_21,Région_10,79,261.85,925
2023-02-16,Produit_11,Région_8,5,107.84,9
2023-02-16,Produit_15,Région_6,56,273.64,898
2023-02-16,Produit_41,Région_10,7,81.9,574
2023-02-16,Produit_24,Région_10,34,203.35,455
2023-02-16,Produit_39,Région_5,26,207.3,393
2023-02-16,Produit_33,Région_4,54,314.33,881
2023-02-16,Produit_25,Région_1,50,289.49,977
2023-02-16,Produit_50,Région_2,15,47.43,4
2023-02-16,Produit_11,Région_4,34,326.29,816
2023-02-16,Produit_31,Région_2,89,495.82,44
2023-02-16,Produit_23,Région_6,82,140.85,540
2023-02-16,Produit_36,Région_9,23,485.06,695
2023-02-16,Produit_40,Région_8,58,153.33,522
2023-02-16,Produit_42,Région_3,57,298.59,765
2023-02-16,Produit_19,Région_4,32,49.83,576
2023-02-16,Produit_2,Région_6,45,157.82,224
2023-02-16,Produit_25,Région_8,18,70.06,247
2023-02-16,Produit_12,Région_8,97,374.29,974
2023-02-16,Produit_43,Région_2,81,151.19,428
2023-02-16,Produit_35,Région_10,9,392.52,442
2023-02-16,Produit_34,Région_9,89,131.95,985
2023-02-16,Produit_19,Région_8,50,494.33,871
2023-02-16,Produit_5,Région_6,5,101.26,126
2023-02-16,Produit_28,Région_3,1,177.07,675
2023-02-16,Produit_32,Région_9,83,32.01,434
2023-02-16,Produit_4,Région_9,25,345.36,519
2023-02-16,Produit_45,Région_1,2,93.72,116
2023-02-16,Produit_27,Région_6,98,62.05,978
2023-02-16,Produit_39,Région_1,37,74.2,666
2023-02-16,Produit_50,Région_3,68,335.73,970
2023-02-16,Produit_34,Région_2,35,468.63,197
2023-02-16,Produit_34,Région_1,72,399.46,851
2023-02-16,Produit_50,Région_4,43,211.74,303
2023-02-16,Produit_5,Région_7,22,362.61,460
2023-02-16,Produit_32,Région_8,16,319.84,38
2023-02-16,Produit_7,Région_4,97,23.67,39
2023-02-16,Produit_27,Région_5,24,197.48,429
2023-02-16,Produit_32,Région_9,99,496.87,778
2023-02-16,Produit_36,Région_8,10,73.91,896
2023-02-16,Produit_12,Région_5,78,302.45,144
2023-02-16,Produit_22,Région_10,13,156.29,830
2023-02-16,Produit_11,Région_5,64,472.12,543
2023-02-16,Produit_10,Région_10,54,98.45,189
2023-02-16,Produit_47,Région_7,87,314.79,322
2023-02-16,Produit_1,Région_1,42,155.92,888
2023-02-16,Produit_11,Région_1,28,332.81,611
2023-02-16,Produit_11,Région_3,58,306.8,499
2023-02-16,Produit_4,Région_6,83,134.95,810
2023-02-16,Produit_25,Région_2,41,267.1,714
2023-02-16,Produit_46,Région_8,59,82.45,630
2023-02-16,Produit_44,Région_5,3,19.05,791
2023-02-16,Produit_50,Région_8,21,279.51,743
2023-02-16,Produit_43,Région_7,60,377.73,193
2023-02-16,Produit_23,Région_3,15,484.08,537
2023-02-16,Produit_26,Région_10,45,495.43,223
2023-02-16,Produit_30,Région_4,77,414.73,761
2023-02-16,Produit_16,Région_1,45,323.85,565
2023-02-16,Produit_2,Région_2,87,490.95,103
2023-02-16,Produit_41,Région_8,72,23.61,944
2023-02-16,Produit_22,Région_7,38,361.51,33
2023-02-16,Produit_1,Région_10,40,283.52,941
2023-02-16,Produit_24,Région_10,39,272.68,680
2023-02-16,Produit_36,Région_8,90,331.86,533
2023-02-16,Produit_11,Région_9,49,54.16,51
2023-02-16,Produit_3,Région_5,75,274.01,122
2023-02-16,Produit_10,Région_6,81,163.56,735
2023-02-16,Produit_13,Région_6,67,415.65,556
2023-02-16,Produit_42,Région_10,4,499.59,283
2023-02-16,Produit_18,Région_8,32,81.5,764
2023-02-16,Produit_33,Région_10,17,285.66,348
2023-02-16,Produit_20,Région_9,5,496.45,617
2023-02-16,Produit_10,Région_6,10,354.93,811
2023-02-16,Produit_4,Région_10,74,310.28,965
2023-02-16,Produit_26,Région_9,46,494.21,39
2023-02-16,Produit_3,Région_1,83,127.49,173
2023-02-16,Produit_6,Région_3,15,429.51,276
2023-02-16,Produit_44,Région_3,39,126.71,233
2023-02-16,Produit_50,Région_2,32,393.1,759
2023-02-16,Produit_4,Région_7,3,277.06,761
2023-02-16,Produit_9,Région_7,87,433.26,999
2023-02-16,Produit_18,Région_8,91,64.48,512
2023-02-16,Produit_48,Région_8,36,162.35,537
2023-02-16,Produit_6,Région_10,93,25.1,640
2023-02-16,Produit_9,Région_7,3,90.61,641
2023-02-16,Produit_10,Région_1,31,356.51,657
2023-02-16,Produit_6,Région_6,42,147.4,359
2023-02-16,Produit_4,Région_3,4,466.42,426
2023-02-16,Produit_31,Région_5,55,16.08,508
2023-02-16,Produit_30,Région_4,7,464.07,769
2023-02-16,Produit_3,Région_7,74,269.36,781
2023-02-16,Produit_45,Région_1,16,350.83,240
2023-02-16,Produit_38,Région_2,95,376.14,135
2023-02-16,Produit_25,Région_9,62,359.07,561
2023-02-16,Produit_41,Région_2,81,487.81,76
2023-02-16,Produit_11,Région_10,55,285.73,690
2023-02-16,Produit_24,Région_5,81,355.76,221
2023-02-16,Produit_37,Région_3,8,126.82,541
2023-02-16,Produit_3,Région_7,34,17.84,411
2023-02-16,Produit_37,Région_9,30,203.91,109
2023-02-16,Produit_29,Région_3,2,39.92,568
2023-02-16,Produit_42,Région_3,49,354.15,529
2023-02-16,Produit_6,Région_9,27,254.86,53
2023-02-16,Produit_41,Région_8,97,143.46,661
2023-02-16,Produit_24,Région_4,92,184.08,849
2023-02-16,Produit_42,Région_1,74,315.39,536
2023-02-16,Produit_13,Région_2,45,286.77,158
2023-02-16,Produit_34,Région_10,71,29.96,941
2023-02-16,Produit_49,Région_4,84,425.19,132
2023-02-16,Produit_12,Région_5,9,436.14,656
2023-02-16,Produit_40,Région_8,27,468.66,427
2023-02-16,Produit_29,Région_3,74,142.23,503
2023-02-16,Produit_40,Région_3,4,338.68,734
2023-02-16,Produit_9,Région_10,77,122.3,729
2023-02-16,Produit_1,Région_8,61,273.12,855
2023-02-16,Produit_45,Région_1,60,78.97,200
2023-02-16,Produit_39,Région_7,84,477.76,980
2023-02-16,Produit_27,Région_10,69,47.17,712
2023-02-16,Produit_34,Région_10,66,388.07,770
2023-02-16,Produit_34,Région_7,28,116.69,348
2023-02-16,Produit_16,Région_7,93,384.35,522
2023-02-16,Produit_35,Région_8,7,240.22,696
2023-02-16,Produit_35,Région_6,91,105.16,973
2023-02-16,Produit_49,Région_3,29,287.22,936
2023-02-16,Produit_45,Région_6,10,181.01,217
2023-02-16,Produit_21,Région_7,46,6.07,140
2023-02-16,Produit_10,Région_7,12,213.72,641
2023-02-16,Produit_40,Région_10,51,452.84,199
2023-02-16,Produit_42,Région_9,39,406.14,370
2023-02-16,Produit_11,Région_8,64,359.31,101
2023-02-16,Produit_42,Région_10,89,321.58,3
2023-02-16,Produit_19,Région_3,81,217.31,773
2023-02-16,Produit_31,Région_9,76,381.08,749
2023-02-16,Produit_26,Région_2,4,186.9,773
2023-02-16,Produit_30,Région_7,28,303.49,182
2023-02-16,Produit_46,Région_4,74,221.77,156
2023-02-16,Produit_36,Région_10,22,434.12,678
2023-02-16,Produit_2,Région_10,48,63.67,506
2023-02-16,Produit_8,Région_7,60,188.56,788
2023-02-16,Produit_30,Région_3,79,233.61,553
2023-02-16,Produit_30,Région_10,23,265.29,520
2023-02-16,Produit_15,Région_2,20,376.59,135
2023-02-16,Produit_39,Région_8,79,315.49,351
2023-02-16,Produit_5,Région_10,73,98.86,206
2023-02-16,Produit_47,Région_4,33,386.49,10
2023-02-16,Produit_50,Région_6,17,241.04,184
2023-02-16,Produit_5,Région_7,58,261.28,136
2023-02-16,Produit_29,Région_7,47,417.01,851
2023-02-16,Produit_23,Région_8,71,369.59,509
2023-02-16,Produit_36,Région_4,88,249.12,280
2023-02-16,Produit_7,Région_3,12,83.13,47
2023-02-16,Produit_33,Région_5,6,360.89,628
2023-02-16,Produit_17,Région_4,50,271.29,758
2023-02-16,Produit_9,Région_3,67,42.96,598
2023-02-16,Produit_30,Région_5,36,101.88,459
2023-02-16,Produit_36,Région_3,98,15.7,35
2023-02-16,Produit_28,Région_7,66,86.39,987
2023-02-16,Produit_13,Région_4,9,184.33,56
2023-02-16,Produit_27,Région_10,50,234.88,929
2023-02-16,Produit_21,Région_1,45,148.49,867
2023-02-16,Produit_9,Région_8,94,72.59,611
2023-02-16,Produit_18,Région_2,11,159.41,163
2023-02-16,Produit_31,Région_8,21,284.46,253
2023-02-16,Produit_30,Région_9,72,174.4,370
2023-02-16,Produit_39,Région_1,97,8.4,981
2023-02-16,Produit_5,Région_3,61,461.03,878
2023-02-16,Produit_45,Région_10,2,41.83,540
2023-02-16,Produit_44,Région_4,64,27.77,649
2023-02-16,Produit_11,Région_7,77,48.8,188
2023-02-16,Produit_2,Région_6,53,133.05,390
2023-02-16,Produit_1,Région_10,25,395.95,989
2023-02-16,Produit_8,Région_1,85,283.44,699
2023-02-16,Produit_4,Région_8,90,95.03,658
2023-02-16,Produit_1,Région_5,34,310.29,879
2023-02-16,Produit_45,Région_6,36,214.6,65
2023-02-16,Produit_42,Région_8,67,366.15,289
2023-02-16,Produit_28,Région_1,83,254.18,890
2023-02-16,Produit_11,Région_9,94,180.85,901
2023-02-16,Produit_14,Région_6,11,224.39,641
2023-02-16,Produit_39,Région_1,36,214.66,810
2023-02-16,Produit_29,Région_1,78,318.83,918
2023-02-16,Produit_17,Région_1,55,226.09,757
2023-02-16,Produit_7,Région_8,72,353.69,280
2023-02-16,Produit_7,Région_9,86,403.81,417
2023-02-16,Produit_27,Région_2,22,428.4,687
2023-02-16,Produit_40,Région_7,72,83.57,408
2023-02-16,Produit_2,Région_10,41,340.69,78
2023-02-16,Produit_34,Région_6,43,106.52,798
2023-02-16,Produit_15,Région_6,3,130.97,57
2023-02-16,Produit_3,Région_5,45,18.38,382
2023-02-16,Produit_2,Région_7,61,160.91,864
2023-02-16,Produit_36,Région_4,80,365.94,301
2023-02-16,Produit_46,Région_6,6,140.56,255
2023-02-16,Produit_45,Région_10,28,26.54,523
2023-02-16,Produit_50,Région_8,12,320.79,295
2023-02-16,Produit_29,Région_2,93,467.88,875
2023-02-16,Produit_25,Région_5,86,124.05,798
2023-02-16,Produit_47,Région_9,98,299.35,945
2023-02-16,Produit_23,Région_7,96,153.27,567
2023-02-16,Produit_16,Région_10,72,353.71,133
2023-02-16,Produit_2,Région_2,93,196.84,41
2023-02-17,Produit_43,Région_4,58,155.77,578
2023-02-17,Produit_48,Région_3,8,275.99,753
2023-02-17,Produit_45,Région_5,67,350.17,886
2023-02-17,Produit_3,Région_9,65,462.44,659
2023-02-17,Produit_7,Région_9,41,279.67,620
2023-02-17,Produit_12,Région_4,71,200.02,126
2023-02-17,Produit_25,Région_7,15,480.84,441
2023-02-17,Produit_46,Région_5,46,135.55,2
2023-02-17,Produit_6,Région_6,55,335.14,296
2023-02-17,Produit_46,Région_5,95,96.08,135
2023-02-17,Produit_1,Région_3,29,97.34,480
2023-02-17,Produit_18,Région_10,58,51.89,789
2023-02-17,Produit_31,Région_7,8,143.76,114
2023-02-17,Produit_46,Région_3,59,196.35,79
2023-02-17,Produit_19,Région_5,22,191.67,516
2023-02-17,Produit_5,Région_9,24,199.15,283
2023-02-17,Produit_47,Région_5,60,95.12,653
2023-02-17,Produit_6,Région_2,96,479.0,597
2023-02-17,Produit_8,Région_6,10,365.3,806
2023-02-17,Produit_30,Région_4,45,71.38,277
2023-02-17,Produit_27,Région_5,93,426.18,23
2023-02-17,Produit_13,Région_10,98,49.48,891
2023-02-17,Produit_6,Région_1,9,155.27,932
2023-02-17,Produit_16,Région_4,32,342.82,478
2023-02-17,Produit_45,Région_1,41,27.18,783
2023-02-17,Produit_20,Région_10,10,453.78,943
2023-02-17,Produit_23,Région_4,33,148.2,716
2023-02-17,Produit_25,Région_2,88,497.91,694
2023-02-17,Produit_34,Région_4,78,422.62,28
2023-02-17,Produit_18,Région_10,84,65.05,479
2023-02-17,Produit_8,Région_1,13,66.54,42
2023-02-17,Produit_9,Région_8,46,359.25,224
2023-02-17,Produit_12,Région_5,25,255.7,245
2023-02-17,Produit_16,Région_3,80,148.96,726
2023-02-17,Produit_8,Région_5,53,155.41,706
2023-02-17,Produit_24,Région_6,14,95.2,227
2023-02-17,Produit_31,Région_5,58,73.98,105
2023-02-17,Produit_21,Région_2,53,139.05,882
2023-02-17,Produit_30,Région_2,25,476.13,971
2023-02-17,Produit_23,Région_1,80,190.31,456
2023-02-17,Produit_3,Région_6,95,492.8,805
2023-02-17,Produit_23,Région_5,51,132.39,812
2023-02-17,Produit_5,Région_1,44,478.67,914
2023-02-17,Produit_34,Région_3,39,80.85,955
2023-02-17,Produit_10,Région_8,2,357.47,998
2023-02-17,Produit_27,Région_5,9,460.75,672
2023-02-17,Produit_38,Région_9,33,437.06,287
2023-02-17,Produit_13,Région_5,68,463.88,579
2023-02-17,Produit_20,Région_10,45,21.56,690
2023-02-17,Produit_7,Région_1,48,128.44,717
2023-02-17,Produit_20,Région_5,27,437.6,852
2023-02-17,Produit_2,Région_3,68,376.32,21
2023-02-17,Produit_12,Région_2,2,274.22,865
2023-02-17,Produit_18,Région_3,89,168.61,901
2023-02-17,Produit_27,Région_6,76,100.29,942
2023-02-17,Produit_31,Région_4,74,470.02,982
2023-02-17,Produit_46,Région_10,49,245.39,442
2023-02-17,Produit_27,Région_2,2,106.28,402
2023-02-17,Produit_16,Région_4,14,298.48,874
2023-02-17,Produit_26,Région_3,36,409.51,285
2023-02-17,Produit_21,Région_4,42,244.16,695
2023-02-17,Produit_12,Région_8,99,106.97,446
2023-02-17,Produit_7,Région_9,61,385.57,817
2023-02-17,Produit_20,Région_8,7,151.23,366
2023-02-17,Produit_9,Région_6,82,206.59,521
2023-02-17,Produit_50,Région_10,65,210.96,825
2023-02-17,Produit_43,Région_2,26,178.23,481
2023-02-17,Produit_41,Région_1,31,212.88,193
2023-02-17,Produit_47,Région_1,88,460.87,252
2023-02-17,Produit_45,Région_4,34,153.85,971
2023-02-17,Produit_46,Région_4,4,309.17,131
2023-02-17,Produit_5,Région_10,44,299.29,34
2023-02-17,Produit_1,Région_2,31,297.97,389
2023-02-17,Produit_6,Région_10,19,101.99,29
2023-02-17,Produit_26,Région_3,33,246.66,622
2023-02-17,Produit_20,Région_4,96,67.4,789
2023-02-17,Produit_17,Région_10,4,243.85,454
2023-02-17,Produit_8,Région_1,8,31.83,360
2023-02-17,Produit_48,Région_9,51,246.73,505
2023-02-17,Produit_45,Région_3,37,474.95,703
2023-02-17,Produit_36,Région_2,99,436.79,952
2023-02-17,Produit_19,Région_10,68,466.88,252
2023-02-17,Produit_31,Région_10,58,445.62,638
2023-02-17,Produit_43,Région_7,59,365.79,295
2023-02-17,Produit_44,Région_9,9,81.59,308
2023-02-17,Produit_12,Région_1,4,296.46,397
2023-02-17,Produit_21,Région_9,8,106.86,940
2023-02-17,Produit_28,Région_3,62,269.88,250
2023-02-17,Produit_6,Région_4,84,463.72,457
2023-02-17,Produit_13,Région_4,17,407.94,732
2023-02-17,Produit_3,Région_10,46,75.14,515
2023-02-17,Produit_46,Région_6,12,89.65,129
2023-02-17,Produit_49,Région_1,81,26.08,559
2023-02-17,Produit_14,Région_4,74,434.51,610
2023-02-17,Produit_3,Région_2,50,90.81,800
2023-02-17,Produit_48,Région_1,70,250.47,681
2023-02-17,Produit_31,Région_1,51,69.32,12
2023-02-17,Produit_21,Région_10,95,335.56,780
2023-02-17,Produit_30,Région_5,12,161.36,680
2023-02-17,Produit_37,Région_4,48,414.3,40
2023-02-17,Produit_5,Région_9,11,14.19,112
2023-02-17,Produit_28,Région_6,75,34.73,793
2023-02-17,Produit_16,Région_3,14,121.2,52
2023-02-17,Produit_36,Région_6,53,464.4,266
2023-02-17,Produit_12,Région_1,86,164.63,491
2023-02-17,Produit_7,Région_1,61,390.78,890
2023-02-17,Produit_39,Région_3,89,136.28,157
2023-02-17,Produit_43,Région_2,33,294.8,489
2023-02-17,Produit_12,Région_9,87,328.17,106
2023-02-17,Produit_1,Région_4,10,329.99,278
2023-02-17,Produit_21,Région_9,99,185.32,991
2023-02-17,Produit_10,Région_2,48,250.34,144
2023-02-17,Produit_15,Région_6,36,13.94,743
2023-02-17,Produit_29,Région_2,78,40.31,469
2023-02-17,Produit_47,Région_5,70,214.76,681
2023-02-17,Produit_39,Région_5,40,316.47,832
2023-02-17,Produit_10,Région_7,84,55.19,369
2023-02-17,Produit_10,Région_5,49,98.86,104
2023-02-17,Produit_50,Région_7,96,225.05,25
2023-02-17,Produit_36,Région_5,92,393.37,857
2023-02-17,Produit_4,Région_7,88,48.26,797
2023-02-17,Produit_3,Région_2,92,315.93,424
2023-02-17,Produit_48,Région_7,8,480.47,804
2023-02-17,Produit_7,Région_2,82,209.17,20
2023-02-17,Produit_34,Région_1,27,106.43,529
2023-02-17,Produit_41,Région_6,51,230.22,423
2023-02-17,Produit_22,Région_8,28,295.45,311
2023-02-17,Produit_32,Région_5,26,410.73,13
2023-02-17,Produit_12,Région_4,3,300.85,889
2023-02-17,Produit_7,Région_7,57,404.47,576
2023-02-17,Produit_39,Région_9,31,63.42,465
2023-02-17,Produit_13,Région_8,9,136.81,775
2023-02-17,Produit_33,Région_3,19,206.72,82
2023-02-17,Produit_47,Région_10,1,33.25,664
2023-02-17,Produit_30,Région_1,18,105.3,646
2023-02-17,Produit_30,Région_1,13,15.05,635
2023-02-17,Produit_38,Région_5,74,321.97,106
2023-02-17,Produit_5,Région_4,35,423.55,311
2023-02-17,Produit_23,Région_5,44,20.17,598
2023-02-17,Produit_42,Région_2,31,229.91,771
2023-02-17,Produit_44,Région_8,4,24.88,364
2023-02-17,Produit_8,Région_3,2,203.22,118
2023-02-17,Produit_7,Région_6,80,47.07,971
2023-02-17,Produit_22,Région_6,35,337.2,206
2023-02-17,Produit_23,Région_6,49,213.13,752
2023-02-17,Produit_19,Région_5,4,197.38,103
2023-02-17,Produit_41,Région_8,55,157.63,926
2023-02-17,Produit_22,Région_4,21,114.52,984
2023-02-17,Produit_20,Région_8,9,62.7,755
2023-02-17,Produit_35,Région_7,30,97.55,936
2023-02-17,Produit_24,Région_2,86,432.01,402
2023-02-17,Produit_29,Région_6,30,298.4,409
2023-02-17,Produit_36,Région_7,75,47.46,467
2023-02-17,Produit_35,Région_4,2,426.81,595
2023-02-17,Produit_12,Région_5,17,92.74,151
2023-02-17,Produit_8,Région_5,30,340.85,150
2023-02-17,Produit_37,Région_10,97,430.32,375
2023-02-17,Produit_16,Région_2,92,432.95,558
2023-02-17,Produit_18,Région_5,26,248.8,250
2023-02-17,Produit_7,Région_5,43,373.91,518
2023-02-17,Produit_23,Région_4,84,120.91,995
2023-02-17,Produit_24,Région_1,58,75.27,729
2023-02-17,Produit_34,Région_10,69,338.62,415
2023-02-17,Produit_34,Région_2,94,440.15,685
2023-02-17,Produit_3,Région_5,10,174.0,734
2023-02-17,Produit_43,Région_2,58,207.44,636
2023-02-17,Produit_39,Région_5,58,35.59,351
2023-02-17,Produit_10,Région_10,19,73.72,844
2023-02-17,Produit_34,Région_4,44,151.86,376
2023-02-17,Produit_34,Région_8,16,311.78,991
2023-02-17,Produit_13,Région_10,65,401.63,204
2023-02-17,Produit_27,Région_4,51,31.63,342
2023-02-17,Produit_2,Région_10,28,480.48,769
2023-02-17,Produit_14,Région_4,56,399.27,615
2023-02-17,Produit_23,Région_6,60,330.52,302
2023-02-17,Produit_14,Région_5,8,436.81,790
2023-02-17,Produit_41,Région_10,27,96.24,768
2023-02-17,Produit_7,Région_3,8,479.01,126
2023-02-17,Produit_28,Région_2,43,447.84,944
2023-02-17,Produit_42,Région_5,3,394.92,725
2023-02-17,Produit_25,Région_2,23,16.94,504
2023-02-17,Produit_25,Région_4,73,240.74,411
2023-02-17,Produit_50,Région_5,42,22.87,543
2023-02-17,Produit_12,Région_5,84,137.91,622
2023-02-17,Produit_38,Région_3,50,433.82,112
2023-02-17,Produit_27,Région_4,32,384.12,931
2023-02-17,Produit_39,Région_7,93,171.25,312
2023-02-17,Produit_11,Région_10,87,479.86,133
2023-02-17,Produit_7,Région_7,61,422.21,85
2023-02-17,Produit_48,Région_2,61,78.13,386
2023-02-17,Produit_30,Région_8,67,280.14,167
2023-02-17,Produit_19,Région_8,50,189.98,368
2023-02-17,Produit_50,Région_2,58,140.57,874
2023-02-17,Produit_29,Région_4,58,69.68,419
2023-02-17,Produit_35,Région_9,85,268.52,576
2023-02-17,Produit_42,Région_8,2,197.45,439
2023-02-17,Produit_20,Région_2,77,315.26,181
2023-02-17,Produit_43,Région_10,35,252.68,36
2023-02-17,Produit_46,Région_7,12,298.65,650
2023-02-17,Produit_27,Région_8,43,226.87,19
2023-02-18,Produit_13,Région_8,69,417.19,555
2023-02-18,Produit_12,Région_9,4,167.0,437
2023-02-18,Produit_1,Région_7,13,249.38,499
2023-02-18,Produit_42,Région_9,44,421.58,738
2023-02-18,Produit_17,Région_10,21,345.27,591
2023-02-18,Produit_20,Région_6,10,421.56,366
2023-02-18,Produit_30,Région_8,51,355.06,425
2023-02-18,Produit_14,Région_6,12,395.43,564
2023-02-18,Produit_17,Région_1,58,305.11,937
2023-02-18,Produit_6,Région_9,40,361.71,997
2023-02-18,Produit_38,Région_1,76,135.55,399
2023-02-18,Produit_38,Région_8,99,404.94,102
2023-02-18,Produit_17,Région_3,90,25.02,152
2023-02-18,Produit_38,Région_7,64,427.46,532
2023-02-18,Produit_32,Région_7,12,337.27,78
2023-02-18,Produit_28,Région_8,85,306.04,755
2023-02-18,Produit_26,Région_5,12,246.59,350
2023-02-18,Produit_27,Région_1,13,422.47,257
2023-02-18,Produit_38,Région_5,59,183.21,68
2023-02-18,Produit_18,Région_1,66,121.43,569
2023-02-18,Produit_35,Région_3,76,498.19,774
2023-02-18,Produit_39,Région_9,69,14.91,900
2023-02-18,Produit_44,Région_8,13,267.62,202
2023-02-18,Produit_15,Région_8,82,415.14,192
2023-02-18,Produit_11,Région_8,84,201.71,421
